gaze_timestamp,world_index,confidence,norm_pos_x,norm_pos_y,base_data,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,eye_center0_3d_x,eye_center0_3d_y,eye_center0_3d_z,gaze_normal0_x,gaze_normal0_y,gaze_normal0_z,eye_center1_3d_x,eye_center1_3d_y,eye_center1_3d_z,gaze_normal1_x,gaze_normal1_y,gaze_normal1_z
24178.35996,3,0.842534601688385,0.37278412272217987,0.5572455206597591,24178.35996-0,-96.7243397121596,-26.295147136488822,443.28172863211006,-177.73840845053948,6.180972626414924,-49.04135869124362,0.1620281374767598,-0.06495223952580749,0.9846461746467075,,,,,,
24178.369978,3,0.9087971448898315,0.3702410752535479,0.5433181379078669,24178.369978-0,-98.73495495676303,-20.374393016959218,443.9629687660347,-177.73840845053948,6.180972626414924,-49.04135869124362,0.15800690698755293,-0.05311073128674826,0.9860086549145567,,,,,,
24178.376144,4,0.9598833918571472,0.36796277940452327,0.5374732523343717,24178.376144-0,-100.48576116413508,-17.88656004190689,444.3679869422797,-177.73840845053948,6.180972626414924,-49.04135869124362,0.15450529457280882,-0.048135065336643655,0.9868186912670465,,,,,,
24178.383968000002,4,0.8680393099784851,0.3675429501405787,0.5297213147314728,24178.383968000002-0,-100.8448612862407,-14.573410563646235,444.57452231633886,-177.73840845053948,6.180972626414924,-49.04135869124362,0.1537870943285976,-0.04150876638012235,0.987231762015165,,,,,,
24178.391958,4,0.9150760173797607,0.3668169996232164,0.519848519507663,24178.391958-0,-101.43779547360492,-10.34808095378753,444.8260393490468,-177.73840845053948,6.180972626414924,-49.04135869124362,0.1526012259538692,-0.03305810716040487,0.9877347960805811,,,,,,
24178.40402,4,0.8334797024726868,0.36933102789213323,0.5139966091254278,24178.40402-0,-99.56609127333613,-7.838014918288465,444.61090435975075,-177.73840845053948,6.180972626414924,-49.04135869124362,0.15634463435440674,-0.028037975089406766,0.9873045261019887,,,,,,
24178.41205,5,0.8930400013923645,0.3658500539185649,0.5122773649028882,24178.41205-0,-102.19517054472828,-7.1040361128223,445.04034280103417,-177.73840845053948,6.180972626414924,-49.04135869124362,0.1510864758116224,-0.026570017478474445,0.9881634029845556,,,,,,
24178.420057,5,0.989340603351593,0.365771270886526,0.5199160416307808,24178.420057-0,-102.22536566273746,-10.378465378633834,444.946055502564,-177.73840845053948,6.180972626414924,-49.04135869124362,0.1510260855756041,-0.0331188760100975,0.9879748283876153,,,,,,
24178.428016,5,0.9626153111457825,0.36505577205687356,0.5168340199328247,24178.428016-0,-102.77698393718981,-9.05842293477302,445.0725407872663,-177.73840845053948,6.180972626414924,-49.04135869124362,0.1499228490266994,-0.03047879112237589,0.9882277989570197,,,,,,
24178.435896,5,0.969636082649231,0.3644712762110989,0.5090163009057622,24178.435896-0,-103.24492794181995,-5.706063012544433,445.235304469597,-177.73840845053948,6.180972626414924,-49.04135869124362,0.14898696101743902,-0.023774071277918706,0.9885533263216812,,,,,,
24178.443932000002,6,0.8037651181221008,0.36587990944571686,0.5073356521142142,24178.443932000002-0,-102.18831781987646,-4.984555229180003,445.09173551861045,-177.73840845053948,6.180972626414924,-49.04135869124362,0.1511001812613261,-0.022331055711189863,0.9882661884197081,,,,,,
24178.452014000002,6,0.8761383891105652,0.3697523439634237,0.5076070545284186,24178.452014000002-0,-99.26897381108577,-5.099599453960792,444.63393593155183,-177.73840845053948,6.180972626414924,-49.04135869124362,0.1569388692789075,-0.022561144160751445,0.9873505892455908,,,,,,
24178.460129,6,0.9379947781562805,0.36876330163784804,0.5105662908956702,24178.460129-0,-100.00539115777173,-6.368496156039271,444.719807112468,-177.73840845053948,6.180972626414924,-49.04135869124362,0.1554660345855356,-0.02509893756490838,0.9875223316074233,,,,,,
24178.468277,6,0.9215513467788696,0.3703069679638598,0.5069908721687948,24178.468277-0,-98.8527321078021,-4.835293167521797,444.5735640531019,-177.73840845053948,6.180972626414924,-49.04135869124362,0.15777135268547485,-0.02203253158787343,0.9872298454886911,,,,,,
24178.475964,6,1.0,0.36869386815189154,0.5117242310581015,24178.475964-0,-100.05396176914857,-6.864831727508999,444.71458682492454,-177.73840845053948,6.180972626414924,-49.04135869124362,0.15536889336278178,-0.026091608707847866,0.9875118910323363,,,,,,
24178.487964,6,1.0,0.3667492947422749,0.5099670841169259,24178.487964-0,-101.52509162575149,-6.112797362896359,444.9630882098084,-177.73840845053948,6.180972626414924,-49.04135869124362,0.15242663364957598,-0.024587539978622553,0.988008893802104,,,,,,
24178.58821,9,1.0,0.36925099447688037,0.5140563442672719,24178.58821-0,-99.62618648626437,-7.863684770759079,444.61968734986317,-177.73840845053948,6.180972626414924,-49.04135869124362,0.15622444392855023,-0.028089314794347977,0.9873220920822136,,,,,,
24178.596055,9,0.9578502774238586,0.3704563539907316,0.5070406400215512,24178.596055-0,-98.7400119608103,-4.856570218498902,444.55506147405515,-177.73840845053948,6.180972626414924,-49.04135869124362,0.15799679297945834,-0.02207508568982768,0.9871928403305976,,,,,,
24178.604096,9,0.9648669362068176,0.37166803968506834,0.5100159191137614,24178.604096-0,-97.81820880749541,-6.130783084042747,444.3764990726824,-177.73840845053948,6.180972626414924,-49.04135869124362,0.1598403992860882,-0.024623511420915296,0.9868357155278521,,,,,,
24178.611993000002,10,0.8841087222099304,0.371597668224556,0.5130992564060568,24178.611993000002-0,-97.86131227143446,-7.451476442329934,444.34875657089054,-177.73840845053948,6.180972626414924,-49.04135869124362,0.15975419235821006,-0.027264898137489703,0.9867802305242682,,,,,,
24178.619785,10,0.9163773059844971,0.37212155144939735,0.5178242554514898,24178.619785-0,-97.4496176724021,-9.473818606673845,444.2218951467378,-177.73840845053948,6.180972626414924,-49.04135869124362,0.1605775815562748,-0.031309582466177564,0.9865265076759627,,,,,,
24178.627868,10,0.8905084729194641,0.3693177574817953,0.5206139688877125,24178.627868-0,-99.55060930424085,-10.67219081384765,444.519821859571,-177.73840845053948,6.180972626414924,-49.04135869124362,0.15637559829259734,-0.03370632688052515,0.9871223611016292,,,,,,
24178.63584,10,1.0,0.369944607150469,0.530197741279024,24178.63584-0,-99.03386029634734,-14.771447903220064,444.2806357239595,-177.73840845053948,6.180972626414924,-49.04135869124362,0.15740909630838423,-0.041904841059269976,0.9866439888304064,,,,,,
24178.643948,11,0.9634851217269897,0.36870186344839917,0.5398977757467505,24178.643948-0,-99.914800440947,-18.91985326010453,444.226757627036,-177.73840845053948,6.180972626414924,-49.04135869124362,0.1556472160191849,-0.0502016517730389,0.9865362326365593,,,,,,
24178.655804,11,0.9419726133346558,0.3697706849968204,0.5431688498359623,24178.655804-0,-99.08987387233302,-20.31242157409227,444.0230469115509,-177.73840845053948,6.180972626414924,-49.04135869124362,0.1572970691564129,-0.05298678840101439,0.9861288112055892,,,,,,
24178.663829,11,0.9517627358436584,0.3677177988922001,0.549308339361241,24178.663829-0,-100.59283754381536,-22.938989612234437,444.1123584078929,-177.73840845053948,6.180972626414924,-49.04135869124362,0.1542911418134483,-0.05823992447729874,0.986307434198273,,,,,,
24178.671828000002,11,0.9091781973838806,0.3666745251331795,0.5490578000681763,24178.671828000002-0,-101.3794584038097,-22.836341539073373,444.24081839037603,-177.73840845053948,6.180972626414924,-49.04135869124362,0.15271790009345956,-0.05803462833097659,0.9865643541632393,,,,,,
24178.679917,12,0.8053768873214722,0.36680600823076653,0.5563861239839252,24178.679917-0,-101.22547909043305,-25.958766825202588,444.023351857704,-177.73840845053948,6.180972626414924,-49.04135869124362,0.15302585872021288,-0.064279478903235,0.9861294210978953,,,,,,
24178.687909,12,0.8136641979217529,0.3651707016309008,0.5631688082859387,24178.687909-0,-102.3987700999273,-28.853152731604965,444.00686304127356,-177.73840845053948,6.180972626414924,-49.04135869124362,0.15067927670122444,-0.07006825071603974,0.9860964434650344,,,,,,
24178.696144,12,0.9826993942260742,0.362734228759913,0.5658080895415984,24178.696144-0,-104.20641944189822,-29.987968669402406,444.19778642801066,-177.73840845053948,6.180972626414924,-49.04135869124362,0.14706397801728255,-0.07233788259163464,0.9864782902385084,,,,,,
24178.703851000002,12,0.9350463151931763,0.3635940670487272,0.5720861981900944,24178.703851000002-0,-103.50179597928025,-32.65061052279685,443.8897049666657,-177.73840845053948,6.180972626414924,-49.04135869124362,0.14847322494251855,-0.07766316629842356,0.9858621273158187,,,,,,
24178.711946,13,0.8575791716575623,0.36575128667912554,0.5729286868615044,24178.711946-0,-101.8735899773809,-32.99546102969576,443.6144403855793,-177.73840845053948,6.180972626414924,-49.04135869124362,0.15172963694631716,-0.07835286731222137,0.985311598153646,,,,,,
24178.719905,13,0.8683457970619202,0.36653263980628814,0.5675819038322418,24178.719905-0,-101.33639192824916,-30.72146516835329,443.7069969185249,-177.73840845053948,6.180972626414924,-49.04135869124362,0.15280403304458068,-0.07380487558953643,0.985496711219537,,,,,,
24178.727949,13,0.9670553803443909,0.3680378241212419,0.5682010586002566,24178.727949-0,-100.20002873898412,-30.97579003018734,443.5103387584632,-177.73840845053948,6.180972626414924,-49.04135869124362,0.15507675942311078,-0.07431352531320448,0.9851033948994137,,,,,,
24178.739924,14,0.8295357823371887,0.36809923264379935,0.5645481793522815,24178.739924-0,-100.18603034476493,-29.42405898971363,443.62273617842857,-177.73840845053948,6.180972626414924,-49.04135869124362,0.15510475621154915,-0.07121006323225712,0.9853281897393444,,,,,,
24178.747825000002,14,0.8013181686401367,0.3682828892791539,0.5676846928853964,24178.747825000002-0,-100.02054477771819,-30.755162250266068,443.49864537594317,-177.73840845053948,6.180972626414924,-49.04135869124362,0.15543572734564265,-0.07387226975336195,0.9850800081343736,,,,,,
24178.755969,14,1.0,0.37026308795388696,0.5720763660847408,24178.755969-0,-98.49341422355403,-32.60615131336442,443.11287516887995,-177.73840845053948,6.180972626414924,-49.04135869124362,0.15848998845397097,-0.07757424787955866,0.9843084677202472,,,,,,
24178.763958,14,0.8707849383354187,0.369356995860134,0.5741056326197547,24178.763958-0,-99.15481509874144,-33.4719680927429,443.14992846065445,-177.73840845053948,6.180972626414924,-49.04135869124362,0.15716718670359617,-0.07930588143831559,0.9843825743037962,,,,,,
24178.772044,14,0.8494731187820435,0.3689243651954614,0.5739893585092966,24178.772044-0,-99.48075153558585,-33.42548107222511,443.20559961281623,-177.73840845053948,6.180972626414924,-49.04135869124362,0.15651531382990727,-0.07921290739728001,0.9844939166081198,,,,,,
24178.780019,15,0.8944830298423767,0.3708157407175328,0.5717856224979204,24178.780019-0,-98.08108638179937,-32.479391838459705,443.0562812749322,-177.73840845053948,6.180972626414924,-49.04135869124362,0.15931464413748028,-0.07732072892974923,0.9841952799323516,,,,,,
24178.787923,15,0.9385746121406555,0.37073883073053776,0.5636907676034248,24178.787923-0,-98.20983691294123,-29.045185525553066,443.33484310068053,-177.73840845053948,6.180972626414924,-49.04135869124362,0.1590571430751965,-0.070452316303936,0.9847524035838483,,,,,,
24178.79588,15,0.8343719840049744,0.3697239431468542,0.5577272890795956,24178.79588-0,-99.02105413543376,-26.515583797945084,443.6395860667393,-177.73840845053948,6.180972626414924,-49.04135869124362,0.15743470863021153,-0.06539311284871999,0.9853618895159659,,,,,,
24178.803892,15,0.9836608171463013,0.3689565517125673,0.564707823283856,24178.803892-0,-99.54044140728146,-29.48715710523905,443.5161125461211,-177.73840845053948,6.180972626414924,-49.04135869124362,0.15639593408651603,-0.07133625946330796,0.9851149424747295,,,,,,
24178.811922,16,0.9702327251434326,0.3687456279364315,0.5627461029618659,24178.811922-0,-99.71560739538543,-28.65475798338906,443.6034569603462,-177.73840845053948,6.180972626414924,-49.04135869124362,0.15604560211030816,-0.06967146121960793,0.9852896313031796,,,,,,
24178.823883,16,1.0,0.36945631505757776,0.5624061843390662,24178.823883-0,-99.18434677579032,-28.50647261260933,443.5294895500925,-177.73840845053948,6.180972626414924,-49.04135869124362,0.15710812334949842,-0.06937489047804851,0.9851416964826721,,,,,,
24178.831889,16,0.9421054124832153,0.36776812634239703,0.5565064532638138,24178.831889-0,-100.50110509347797,-26.005506701744252,443.9073501199137,-177.73840845053948,6.180972626414924,-49.04135869124362,0.15447460671412308,-0.06437295865631834,0.9858974176223146,,,,,,
24178.83996,17,0.9414699077606201,0.3679943110597591,0.5554735145809881,24178.83996-0,-100.33907284528843,-25.564669879788624,443.9105223577427,-177.73840845053948,6.180972626414924,-49.04135869124362,0.15479867121050217,-0.06349128501240711,0.9859037620979727,,,,,,
24178.847866,17,0.9873701333999634,0.3681840735277966,0.5476048572489616,24178.847866-0,-100.25403854769118,-22.210729595010605,444.10170743229867,-177.73840845053948,6.180972626414924,-49.04135869124362,0.15496873980569667,-0.056783404442851,0.9862861322470847,,,,,,
24178.855932000002,17,0.9100096821784973,0.36748482924571124,0.5474614948466585,24178.855932000002-0,-100.7811066728998,-22.152319130330653,444.1875924879551,-177.73840845053948,6.180972626414924,-49.04135869124362,0.1539146035552794,-0.056666583513491124,0.9864579023583974,,,,,,
24178.864346000002,17,0.9021862149238586,0.3677495569020923,0.5448408677566867,24178.864346000002-0,-100.59978651626594,-21.03326321595668,444.22228113394857,-177.73840845053948,6.180972626414924,-49.04135869124362,0.1542772438685471,-0.05442847168474318,0.9865272796503843,,,,,,
24178.87192,18,0.9492132663726807,0.3638699406206577,0.5477431329643193,24178.87192-0,-103.4988493256511,-22.28612219038301,444.5962739641624,-177.73840845053948,6.180972626414924,-49.04135869124362,0.14847911824977675,-0.05693418963359589,0.9872752653108121,,,,,,
24178.880025000002,18,0.9616718888282776,0.36431014020581304,0.5501175334892026,24178.880025000002-0,-103.15043692631073,-23.297653242629266,444.4843702437064,-177.73840845053948,6.180972626414924,-49.04135869124362,0.14917594304845752,-0.05895725173808839,0.9870514578699,,,,,,
24178.888009000002,18,0.9762922525405884,0.3640593640366487,0.5531693121073131,24178.888009000002-0,-103.31607151131385,-24.600164055371707,444.4298536292741,-177.73840845053948,6.180972626414924,-49.04135869124362,0.14884467387845132,-0.06156227336357327,0.9869424246410353,,,,,,
24178.896101000002,18,0.8991720080375671,0.3637049899594538,0.5511772717673895,24178.896101000002-0,-103.59776447594004,-23.752083344139464,444.5244191654623,-177.73840845053948,6.180972626414924,-49.04135869124362,0.14828128794919895,-0.05986611194110878,0.9871315557134119,,,,,,
24178.908004,19,0.9442149996757507,0.36246999885171116,0.553008392449754,24178.908004-0,-104.51269402373515,-24.53801575299184,444.6127089508957,-177.73840845053948,6.180972626414924,-49.04135869124362,0.1464514288536087,-0.06143797675881351,0.9873081352842787,,,,,,
24178.915948,19,0.9823410511016846,0.3639151564927136,0.5501357565428359,24178.915948-0,-103.44743219456305,-23.306960351965714,444.52860864428663,-177.73840845053948,6.180972626414924,-49.04135869124362,0.14858195251195294,-0.05897586595676124,0.9871399346710605,,,,,,
24178.924063000002,19,0.8688480854034424,0.36170332985519266,0.5554546637067015,24178.924063000002-0,-105.0699257437449,-25.584282887759258,444.62883502436995,-177.73840845053948,6.180972626414924,-49.04135869124362,0.14533696541358923,-0.06353051102834832,0.9873403874312272,,,,,,
24178.932004000002,19,0.9122586846351624,0.3615541527450703,0.5644050646453707,24178.932004000002-0,-105.10584973642861,-29.397080368366957,444.3739973322001,-177.73840845053948,6.180972626414924,-49.04135869124362,0.1452651174282218,-0.07115610598956378,0.9868307120468874,,,,,,
24178.940015,20,0.9091894030570984,0.3626273675222269,0.5656855211388723,24178.940015-0,-104.28782724585446,-29.936391957823773,444.2136951056567,-177.73840845053948,6.180972626414924,-49.04135869124362,0.14690116240937007,-0.07223472916847735,0.9865101075938008,,,,,,
24178.947888,20,0.8369560241699219,0.36180748990268163,0.562960957530914,24178.947888-0,-104.92830813756518,-28.78132980237271,444.39184519890046,-177.73840845053948,6.180972626414924,-49.04135869124362,0.14562020062594866,-0.0699246048575753,0.9868664077802882,,,,,,
24178.956196,20,0.9178862571716309,0.3627625634693121,0.5591152626803358,24178.956196-0,-104.24344059894176,-27.1395479127045,444.4039094099863,-177.73840845053948,6.180972626414924,-49.04135869124362,0.14698993570319546,-0.06664104107823887,0.9868905362024598,,,,,,
24178.964115,20,0.990480363368988,0.3630632506600741,0.561154909871737,24178.964115-0,-104.00013089341573,-28.00661918684557,444.3082891133518,-177.73840845053948,6.180972626414924,-49.04135869124362,0.14747655511424754,-0.06837518362652094,0.9866992956091909,,,,,,
24178.972026,21,0.8726378679275513,0.36268355987668216,0.5585927653933591,24178.972026-0,-104.30719747688266,-26.917355616229315,444.42835458656685,-177.73840845053948,6.180972626414924,-49.04135869124362,0.14686242194731375,-0.06619665648528844,0.9869394265556208,,,,,,
24178.980109,21,0.8377059102058411,0.36373921634287065,0.5550471989187482,24178.980109-0,-103.54219346441562,-25.40201312704444,444.4132356663625,-177.73840845053948,6.180972626414924,-49.04135869124362,0.1483924299722478,-0.06316597150691872,0.9869091887152123,,,,,,
24178.992223,21,0.9105674624443054,0.36294191890258215,0.5548977522005525,24178.992223-0,-104.14295765362192,-25.341690101930496,444.5070496300814,-177.73840845053948,6.180972626414924,-49.04135869124362,0.14719090159383524,-0.06304532545669081,0.9870968166426501,,,,,,
24178.999911,21,0.9427021145820618,0.36282641235270424,0.5529417448275746,24178.999911-0,-104.24514706639832,-24.50815972376529,444.5748056375954,-177.73840845053948,6.180972626414924,-49.04135869124362,0.14698652276828236,-0.061378264700360445,0.987232328657678,,,,,,
24179.00817,22,0.8943207859992981,0.36301468330956044,0.5548571124809716,24179.00817-0,-104.08855949047174,-25.324060206847378,444.5000606996056,-177.73840845053948,6.180972626414924,-49.04135869124362,0.1472996979201355,-0.0630100656665246,0.9870828387816986,,,,,,
24179.016069,22,1.0,0.3646120927699419,0.5526794926486243,24179.016069-0,-102.90410354231346,-24.389044132624534,444.3806725196202,-177.73840845053948,6.180972626414924,-49.04135869124362,0.149668609816452,-0.06114003351807894,0.9868440624217276,,,,,,
24179.024075,22,0.9048340916633606,0.36419601632482435,0.5567968700266075,24179.024075-0,-103.18472808901839,-26.14556384732333,444.31119657138413,-177.73840845053948,6.180972626414924,-49.04135869124362,0.14910736072304223,-0.0646530729474765,0.9867051105252556,,,,,,
24179.032,22,0.952772319316864,0.36621940382221013,0.5543393596212931,24179.032-0,-101.68254631632001,-25.089623243505386,444.1499385443834,-177.73840845053948,6.180972626414924,-49.04135869124362,0.15211172426843902,-0.0625411917398406,0.9863825944712542,,,,,,
24179.039957,23,0.8419629335403442,0.36827265416269916,0.5518034915591017,24179.039957-0,-100.15741506986882,-24.000181998652025,443.9802304623817,-177.73840845053948,6.180972626414924,-49.04135869124362,0.1551619867613414,-0.060362309250133896,0.9860431783072505,,,,,,
24179.047868,23,0.8428925275802612,0.36956881219191506,0.5520625888562403,24179.047868-0,-99.18066780694065,-24.104881871419522,443.8191169023152,-177.73840845053948,6.180972626414924,-49.04135869124362,0.15711548128719768,-0.06057170899566892,0.9857209511871177,,,,,,
24179.055986,23,0.8562716245651245,0.37049275412623317,0.5506849074573663,24179.055986-0,-98.49571734274636,-23.513942660045075,443.74541863960644,-177.73840845053948,6.180972626414924,-49.04135869124362,0.1584853822155863,-0.05938983057291999,0.9855735546617002,,,,,,
24179.064055,23,0.773030161857605,0.37072560190023346,0.5495852497669238,24179.064055-0,-98.32835730951001,-23.044443276114265,443.74654583067473,-177.73840845053948,6.180972626414924,-49.04135869124362,0.15882010228205898,-0.05845083180505837,0.9855758090438366,,,,,,
24179.076012,24,1.0,0.3707098242528807,0.5542936186656469,24179.076012-0,-98.3061301364109,-25.049632810350985,443.61994732525267,-177.73840845053948,6.180972626414924,-49.04135869124362,0.1588645566282572,-0.0624612108735318,0.9853226120329927,,,,,,
24179.084009000002,24,0.9325138926506042,0.37149237379407063,0.5495348037675785,24179.084009000002-0,-97.75198200474071,-23.019637425212906,443.6547910370078,-177.73840845053948,6.180972626414924,-49.04135869124362,0.15997285289159763,-0.05840122010325567,0.9853922994565029,,,,,,
24179.092079000002,24,0.9194284081459045,0.37296521774050306,0.5523067741760672,24179.092079000002-0,-96.62476332546373,-24.193297858493054,443.39948066616876,-177.73840845053948,6.180972626414924,-49.04135869124362,0.1622272902501515,-0.060748540969815946,0.9848816787148249,,,,,,
24179.100051,24,0.9813962578773499,0.37435077531657257,0.5521093520067171,24179.100051-0,-95.58436814286924,-24.102689918673548,443.2325624583343,-177.73840845053948,6.180972626414924,-49.04135869124362,0.16430808061534052,-0.06056732509017694,0.9845478422991558,,,,,,
24179.10796,25,0.902152955532074,0.3756216082406212,0.5496260955347803,24179.10796-0,-94.64603650482601,-23.03994040207796,443.1392950998378,-177.73840845053948,6.180972626414924,-49.04135869124362,0.16618474389142698,-0.05844182605698576,0.9843613075821629,,,,,,
24179.115908,25,0.9841952323913574,0.3771079158929972,0.5437070235897454,24179.115908-0,-93.56656753267384,-20.513255846623196,443.09939288570786,-177.73840845053948,6.180972626414924,-49.04135869124362,0.16834368183573128,-0.05338845694607621,0.984281503153903,,,,,,
24179.124099,25,0.9147669672966003,0.3774280199933515,0.5440524895359463,24179.124099-0,-93.32370064744882,-20.659050758755896,443.0498627821761,-177.73840845053948,6.180972626414924,-49.04135869124362,0.1688294156061813,-0.05368004677034164,0.9841824429468395,,,,,,
24179.132044,25,0.8906810879707336,0.37537450878511736,0.5421303800623996,24179.132044-0,-94.88004437828101,-19.848455140656057,443.35782935986174,-177.73840845053948,6.180972626414924,-49.04135869124362,0.165716728144517,-0.052058855534141975,0.9847983761022108,,,,,,
24179.139914,26,0.802038311958313,0.37492377747754385,0.5385808551347439,24179.139914-0,-95.24015600418286,-18.336676865578994,443.4958715834686,-177.73840845053948,6.180972626414924,-49.04135869124362,0.1649965048927133,-0.04903529898398785,0.9850744605494245,,,,,,
24179.14791,26,0.8481960892677307,0.3748690903181871,0.5390429530185011,24179.14791-0,-95.27863520119425,-18.533963467901373,443.49245510179975,-177.73840845053948,6.180972626414924,-49.04135869124362,0.16491954649869048,-0.04942987218863258,0.9850676275860868,,,,,,
24179.160086,26,0.9136537313461304,0.37277823885863787,0.5397417149836681,24179.160086-0,-96.8478595214595,-18.83942203694137,443.73719090770345,-177.73840845053948,6.180972626414924,-49.04135869124362,0.16178109785816,-0.05004078932671258,0.9855570991978942,,,,,,
24179.16804,26,0.7939211130142212,0.3730659114760596,0.5407550674773347,24179.16804-0,-96.67597287225439,-19.2808034190153,443.9111613547968,-177.60823044836044,6.3378462943773055,-48.82979946589375,0.16186451515221212,-0.05123729942678525,0.985481921641381,,,,,,
24179.175993,27,0.8605618476867676,0.377074061976323,0.5401540602156386,24179.175993-0,-93.66263134202524,-19.009599421961227,443.4207905655817,-177.60823044836044,6.3378462943773055,-48.82979946589375,0.16789119821267043,-0.05069489143267704,0.9845011800629508,,,,,,
24179.184027,27,1.0,0.3747467137451907,0.5426778396659948,24179.184027-0,-95.39901834038508,-20.094789414157432,443.65670919610574,-177.60823044836044,6.3378462943773055,-48.82979946589375,0.16441842421595068,-0.052865271417069475,0.984973017323999,,,,,,
24179.192027,27,0.8146650791168213,0.37585801698955745,0.5363519429360464,24179.192027-0,-94.59960052603051,-17.39186568054531,443.6602695994681,-177.60823044836044,6.3378462943773055,-48.82979946589375,0.16601725984465987,-0.047459423949845224,0.9849801381307236,,,,,,
24179.199952,27,0.9582837224006653,0.3728299287536351,0.5340430947133898,24179.199952-0,-96.89229069035144,-16.415409699792093,444.0872588823087,-177.60823044836044,6.3378462943773055,-48.82979946589375,0.161431879516018,-0.045506511988338785,0.985834116696405,,,,,,
24179.208113,28,0.7392095327377319,0.3738918619169079,0.5331328684715315,24179.208113-0,-96.09746380275362,-16.023400745640146,443.97439040231416,-177.60823044836044,6.3378462943773055,-48.82979946589375,0.1630215332912136,-0.04472249408003487,0.9856083797364158,,,,,,
24179.215937,28,0.8939540386199951,0.3710252957186711,0.5341002782204085,24179.215937-0,-98.25108237229247,-16.445096430528224,444.306470311565,-177.60823044836044,6.3378462943773055,-48.82979946589375,0.15871429615213598,-0.04556588544981107,0.9862725395549177,,,,,,
24179.224074,28,0.811636745929718,0.37105298993619645,0.5327744430857757,24179.224074-0,-98.2374397549018,-15.878258762673212,444.33013631639307,-177.60823044836044,6.3378462943773055,-48.82979946589375,0.15874158138691724,-0.04443221011410105,0.9863198715645737,,,,,,
24179.232049000002,28,0.9485894441604614,0.37274063867658486,0.5309281352850748,24179.232049000002-0,-96.97599593530472,-15.084415371841217,444.1605954329679,-177.60823044836044,6.3378462943773055,-48.82979946589375,0.16126446902611138,-0.04284452333243705,0.9859807897977234,,,,,,
24179.243942,29,0.8956434726715088,0.37494355053105355,0.5320671635531025,24179.243942-0,-95.31106058815573,-15.56507763098233,443.8642615461307,-177.60823044836044,6.3378462943773055,-48.82979946589375,0.16459433972040943,-0.04380584785071929,0.985388122024049,,,,,,
