gaze_timestamp,world_index,confidence,norm_pos_x,norm_pos_y,base_data,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,eye_center0_3d_x,eye_center0_3d_y,eye_center0_3d_z,gaze_normal0_x,gaze_normal0_y,gaze_normal0_z,eye_center1_3d_x,eye_center1_3d_y,eye_center1_3d_z,gaze_normal1_x,gaze_normal1_y,gaze_normal1_z
14835.364659,3,0.8975995779037476,0.41471229210207844,0.747195060786235,14835.364659-0,-55.663474619835696,-90.47667183660178,374.3317257116463,-326.3324849245356,-74.66237512165732,-45.773255073021396,0.5413380206093997,-0.03162859342988892,0.8402099615693354,,,,,,
14835.372466,3,0.8567922115325928,0.4156256965688788,0.7463021484878131,14835.372466-0,-55.04898027157226,-90.06947613460682,373.950322227066,-326.3324849245356,-74.66237512165732,-45.773255073021396,0.5425670093059266,-0.030814202025899056,0.8394471546001747,,,,,,
14835.382057,3,1.0,0.415558194845172,0.7501434173839332,14835.382057-0,-55.07813135901249,-91.42891006760493,373.91705810761016,-326.3324849245356,-74.66237512165732,-45.773255073021396,0.5425087071310463,-0.03353306989189521,0.839380626361263,,,,,,
14835.388188,3,0.9369566440582275,0.41787262613096515,0.7508217615388459,14835.388188-0,-53.513579292152414,-91.42889935203462,372.9017124074587,-326.3324849245356,-74.66237512165732,-45.773255073021396,0.5456378112647664,-0.03353304846075457,0.8373499349609602,,,,,,
14835.394198,4,0.9606438875198364,0.41862859716949713,0.7509948300012702,14835.394198-0,-53.0042565081276,-91.4113724030365,372.57008554663787,-326.3324849245356,-74.66237512165732,-45.773255073021396,0.5466564568328159,-0.03349799456275838,0.8366866812393184,,,,,,
14835.402745000001,4,1.0,0.4183322162134478,0.7509009657723857,14835.402745000001-0,-53.20396055772078,-91.4091484068727,372.70058492386534,-326.3324849245356,-74.66237512165732,-45.773255073021396,0.5462570487336298,-0.03349354657043073,0.8369476799937733,,,,,,
14835.414131000001,4,1.0,0.41915540569559473,0.7474503279849298,14835.414131000001-0,-52.66489439621324,-90.1140318497257,372.39811673377807,-326.3324849245356,-74.66237512165732,-45.773255073021396,0.5473351810566447,-0.03090331345613666,0.8363427436135988,,,,,,
14835.422207000001,4,1.0,0.41869609152596726,0.7489801796074027,14835.422207000001-0,-52.967323216763376,-90.69787839731276,372.57391056716796,-326.3324849245356,-74.66237512165732,-45.773255073021396,0.5467303234155445,-0.03207100655131074,0.8366943312803787,,,,,,
14835.430101,5,0.9287614226341248,0.41912255297552037,0.7520371265266078,14835.430101-0,-52.66792704716376,-91.72530216124969,372.3374554841517,-326.3324849245356,-74.66237512165732,-45.773255073021396,0.5473291157547436,-0.03412585407918483,0.8362214211143462,,,,,,
14835.439353,5,0.933508038520813,0.41859803856438377,0.7540822614948914,14835.439353-0,-53.01148430120783,-92.49627162933308,372.5299636016817,-326.3324849245356,-74.66237512165732,-45.773255073021396,0.5466420012466555,-0.03566779301535148,0.8366064373494061,,,,,,
14835.446089000001,5,0.9118316173553467,0.4184330080131935,0.7541306448008389,14835.446089000001-0,-53.12220855672682,-92.53050272203896,372.60082981164504,-326.3324849245356,-74.66237512165732,-45.773255073021396,0.5464205527356176,-0.03573625520076316,0.836748169769333,,,,,,
14835.454077,5,1.0,0.4168216502016868,0.751054323214772,14835.454077-0,-54.22082988576214,-91.61910813842223,373.3540721170078,-326.3324849245356,-74.66237512165732,-45.773255073021396,0.5442233100775469,-0.03391346603352983,0.8382546543800584,,,,,,
14835.462346,6,0.9495642781257629,0.4163412798625335,0.7476998959329726,14835.462346-0,-54.559454611308425,-90.48903024330596,373.61789526521136,-326.3324849245356,-74.66237512165732,-45.773255073021396,0.5435460606264544,-0.03165331024329732,0.8387823006764654,,,,,,
14835.470736000001,6,0.9765684604644775,0.415236434509931,0.7440669334393843,14835.470736000001-0,-55.321672474955975,-89.32056496516819,374.1532587433015,-326.3324849245356,-74.66237512165732,-45.773255073021396,0.5420216248991593,-0.029316379687021804,0.8398530276326457,,,,,,
14835.479435000001,6,0.9193069934844971,0.41354245447538335,0.7462401917854574,14835.479435000001-0,-56.46098848452807,-90.25787199334928,374.85265459797847,-326.3324849245356,-74.66237512165732,-45.773255073021396,0.539742992880015,-0.031190993743383886,0.8412518193419997,,,,,,
14835.486237000001,6,0.973301887512207,0.4122715879832287,0.7471558485512602,14835.486237000001-0,-57.32082702671657,-90.7094262045349,375.3861210147138,-326.3324849245356,-74.66237512165732,-45.773255073021396,0.5380233157956381,-0.03209410216575531,0.8423187521754704,,,,,,
14835.498229,7,0.8832467198371887,0.4120163152552595,0.7476844686094963,14835.498229-0,-57.49221433956524,-90.92205364632653,375.4873908056013,-326.3324849245356,-74.66237512165732,-45.773255073021396,0.5376805411699408,-0.03251935704933847,0.8425212917572453,,,,,,
14835.506227,7,1.0,0.4116420624379174,0.7483309900970895,14835.506227-0,-57.74415798086453,-91.18844405126626,375.6377078543015,-326.3324849245356,-74.66237512165732,-45.773255073021396,0.5371766538873423,-0.033052137859217894,0.8428219258546457,,,,,,
14835.514509,7,0.9029114246368408,0.412535228245755,0.7488544594403936,14835.514509-0,-57.13386703178843,-91.28298469134725,375.2443923744065,-326.3324849245356,-74.66237512165732,-45.773255073021396,0.5383972357854944,-0.0332412191393798,0.8420352948948557,,,,,,
14835.522097000001,7,0.9105408787727356,0.41317699746317976,0.7519599196125047,14835.522097000001-0,-56.683539155861595,-92.3132120461218,374.91415144363293,-326.3324849245356,-74.66237512165732,-45.773255073021396,0.539297891537348,-0.03530167384892898,0.8413748130333085,,,,,,
14835.530075,8,0.9957059025764465,0.41360416374007747,0.7528760565171417,14835.530075-0,-56.38933866210196,-92.59202832408548,374.71363571191034,-326.3324849245356,-74.66237512165732,-45.773255073021396,0.5398862925248673,-0.035859306404856364,0.8409737815698634,,,,,,
14835.538161,8,1.0,0.41590178618001217,0.7566630852309129,14835.538161-0,-54.81636005747217,-93.68383076020208,373.65156317521263,-326.3324849245356,-74.66237512165732,-45.773255073021396,0.5430322497341269,-0.03804291127708955,0.838849636496468,,,,,,
14835.546056000001,8,1.0,0.4150344178761044,0.7542648661986784,14835.546056000001-0,-55.413841985305254,-92.93244208924918,374.07111318855914,-326.3324849245356,-74.66237512165732,-45.773255073021396,0.5418372858784607,-0.036540133935183745,0.839688736523161,,,,,,
14835.554087,8,1.0,0.41503994771851216,0.7575636794623313,14835.554087-0,-55.394587741748154,-94.09056442796873,374.00668886242613,-326.3324849245356,-74.66237512165732,-45.773255073021396,0.5418757943655749,-0.03885637861262284,0.8395598878708951,,,,,,
14835.562194,9,0.9973829388618469,0.4156997360916124,0.7585727878341073,14835.562194-0,-54.94378938765141,-94.37490911193703,373.7021219617582,-326.3324849245356,-74.66237512165732,-45.773255073021396,0.5427773910737684,-0.0394250679805594,0.8389507540695592,,,,,,
14835.570102,9,1.0,0.4153952404785242,0.7593434585341365,14835.570102-0,-55.145811191935806,-94.67738431789206,373.81843621354733,-326.3324849245356,-74.66237512165732,-45.773255073021396,0.5423733474651996,-0.040030018392469495,0.8391833825731373,,,,,,
14835.582161,9,1.0,0.4147689801558621,0.762306403618148,14835.582161-0,-55.55460776717982,-95.78269749174399,374.0282137490155,-326.3324849245356,-74.66237512165732,-45.773255073021396,0.5415557543147116,-0.04224064474017337,0.8396029376440737,,,,,,
14835.590693,9,0.9969547986984253,0.4141332147265433,0.7618263753355375,14835.590693-0,-55.98731590882818,-95.68236899039067,374.3120332288031,-326.3324849245356,-74.66237512165732,-45.773255073021396,0.5406903380314149,-0.042039987737466665,0.8401705766036489,,,,,,
14835.600017,10,0.9039830565452576,0.4143078793015379,0.7634144748450111,14835.600017-0,-55.86099136327695,-96.22043191439505,374.20343637313863,-326.3324849245356,-74.66237512165732,-45.773255073021396,0.5409429871225173,-0.04311611358547539,0.8399533828923199,,,,,,
14835.610124,10,1.0,0.41351840812702256,0.7608252257713952,14835.610124-0,-56.408983224412,-95.39650364790046,374.5972947329809,-326.3324849245356,-74.66237512165732,-45.773255073021396,0.5398470034002472,-0.04146825705248619,0.8407410996120046,,,,,,
14835.619288,10,0.9759723544120789,0.4132130475834769,0.7630538473817257,14835.619288-0,-56.60468771910631,-96.21131395955092,374.6819252371605,-326.3324849245356,-74.66237512165732,-45.773255073021396,0.5394555944108586,-0.04309787767578718,0.8409103606203637,,,,,,
14835.627524000001,11,0.956196129322052,0.4124726884912998,0.7638327521005568,14835.627524000001-0,-57.10311470845615,-96.56394828743026,374.98304886777225,-326.3324849245356,-74.66237512165732,-45.773255073021396,0.5384587404321589,-0.04380314633154591,0.8415126078815873,,,,,,
14835.636616,11,1.0,0.41229184579740175,0.7660135852928137,14835.636616-0,-57.214334477262824,-97.34871170857735,375.0126183021479,-326.3324849245356,-74.66237512165732,-45.773255073021396,0.5382363008945455,-0.045372673173839986,0.8415717467503386,,,,,,
14835.645166,11,0.9848328232765198,0.41167432061398745,0.7672841872294384,14835.645166-0,-57.627066493457264,-97.8611923729051,375.2483749935613,-326.3324849245356,-74.66237512165732,-45.773255073021396,0.5374108368621566,-0.046397634502495504,0.8420432601331653,,,,,,
14835.650634000001,11,0.9431200623512268,0.41181439769907435,0.7686578656545342,14835.650634000001-0,-57.524273806341085,-98.32775757780479,375.1567810477577,-326.3324849245356,-74.66237512165732,-45.773255073021396,0.5376164222363891,-0.04733076491229491,0.8418600722415582,,,,,,
14835.659622000001,12,1.0,0.41163866567402535,0.7685549810908565,14835.659622000001-0,-57.64429273167238,-98.31079110506587,375.2343550691311,-326.3324849245356,-74.66237512165732,-45.773255073021396,0.5373763843857264,-0.047296831966817,0.8420152202843051,,,,,,
14835.666973000001,12,1.0,0.4124350150975212,0.7674362944477472,14835.666973000001-0,-57.10941631645491,-97.8321226850556,374.9191529011387,-326.3324849245356,-74.66237512165732,-45.773255073021396,0.5384461372161613,-0.046339495126796686,0.8413848159483203,,,,,,
14835.678837000001,12,0.9682949781417847,0.41274440724661626,0.7684443482570154,14835.678837000001-0,-56.89393641860994,-98.1517192770635,374.7634487830973,-326.3324849245356,-74.66237512165732,-45.773255073021396,0.5388770970118513,-0.04697868831081233,0.8410734077122374,,,,,,
14835.688928000001,12,0.9964520335197449,0.4114851309208526,0.7658008302038464,14835.688928000001-0,-57.763821178074,-97.36096919808534,375.36288286861105,-326.3324849245356,-74.66237512165732,-45.773255073021396,0.5371373274929232,-0.04539718815285602,0.8422722758832647,,,,,,
14835.700384,13,1.0,0.4119138320753161,0.767481239248621,14835.700384-0,-57.46318415785292,-97.90437876671317,375.14135428592976,-326.3324849245356,-74.66237512165732,-45.773255073021396,0.5377386015333653,-0.04648400729011168,0.8418292187179022,,,,,,
14835.709401,13,1.0,0.41148146137369485,0.7648077169485746,14835.709401-0,-57.77168465706774,-97.01257097637429,375.3865308811377,-326.3324849245356,-74.66237512165732,-45.773255073021396,0.5371216005349357,-0.044700391709433844,0.8423195719083181,,,,,,
14835.721045,13,0.9745877981185913,0.41205291084666396,0.7637675792638727,14835.721045-0,-57.3886574107477,-96.58600090468849,375.16447461482625,-326.3324849245356,-74.66237512165732,-45.773255073021396,0.5378876550275759,-0.04384725156606228,0.8418754593756952,,,,,,
14835.72945,14,1.0,0.41268349385982717,0.7685296365638173,14835.72945-0,-56.934800103825594,-98.18822724707061,374.7875867739278,-326.3324849245356,-74.66237512165732,-45.773255073021396,0.53879536964142,-0.0470517042508265,0.8411216836938983,,,,,,
14835.740515000001,14,1.0,0.4129209625677873,0.7662412247807138,14835.740515000001-0,-56.786061682838536,-97.36059109325785,374.73776346194467,-326.3324849245356,-74.66237512165732,-45.773255073021396,0.5390928464833942,-0.04539643194320107,0.8410220370699322,,,,,,
14835.750189,14,1.0,0.413266929575628,0.7696661368319427,14835.750189-0,-56.53292479787598,-98.52238027424636,374.5110504983138,-326.3324849245356,-74.66237512165732,-45.773255073021396,0.5395991202533192,-0.04772001030517805,0.8405686111426705,,,,,,
14835.759536000001,15,1.0,0.4133522582825876,0.7711967038675962,14835.759536000001-0,-56.466660537324216,-99.0483276747888,374.43831324213966,-326.3324849245356,-74.66237512165732,-45.773255073021396,0.5397316487744227,-0.04877190510626298,0.8404231366303221,,,,,,
14835.767231,15,1.0,0.4137103023419192,0.7726002440161833,14835.767231-0,-56.21636369426217,-99.49926266739959,374.2510419248457,-326.3324849245356,-74.66237512165732,-45.773255073021396,0.5402322424605468,-0.049673775091484566,0.8400485939957342,,,,,,
14835.777171,15,0.9117509722709656,0.4134176520889592,0.7735969040556623,14835.777171-0,-56.408914512070695,-99.8797734404641,374.3521416335069,-326.3324849245356,-74.66237512165732,-45.773255073021396,0.5398471408249298,-0.05043479663761359,0.8402507934130566,,,,,,
14835.784572,15,0.9130463004112244,0.41406992767076434,0.7740034032314006,14835.784572-0,-55.96514322827865,-99.94917920592138,374.06252006209434,-326.3324849245356,-74.66237512165732,-45.773255073021396,0.540734683392514,-0.05057360816852816,0.8396715502702314,,,,,,
14835.793567,16,0.9792299866676331,0.4143537666764633,0.7781356427800645,14835.793567-0,-55.74965195565515,-101.35760539055124,373.83643878953194,-326.3324849245356,-74.66237512165732,-45.773255073021396,0.5411656659377609,-0.053390460537787836,0.8392193877251065,,,,,,
14835.800855000001,16,1.0,0.41358592720422205,0.7762466310278046,14835.800855000001-0,-56.27984861727985,-100.78571877703467,374.21382156120575,-326.3324849245356,-74.66237512165732,-45.773255073021396,0.5401052726145115,-0.05224668731075463,0.8399741532684541,,,,,,
14835.808446000001,16,0.9437668919563293,0.41352505680435103,0.7766950599579846,14835.808446000001-0,-56.31845692223638,-100.94891730277774,374.22846204505635,-326.3324849245356,-74.66237512165732,-45.773255073021396,0.5400280560045985,-0.052573084362240737,0.8400034342361555,,,,,,
14835.816734,16,0.9673780798912048,0.41281939127273254,0.7772023875651086,14835.816734-0,-56.79343935460325,-101.2050228262666,374.51734768426,-326.3324849245356,-74.66237512165732,-45.773255073021396,0.5390780911398647,-0.053085295409218504,0.8405812055145628,,,,,,
14835.823698,16,1.0,0.41234672971860376,0.7741796967785083,14835.823698-0,-57.13155244639351,-100.20222224172636,374.79609017456363,-326.3324849245356,-74.66237512165732,-45.773255073021396,0.5384018649562842,-0.051079694240138106,0.84113869049517,,,,,,
14835.834105,17,1.0,0.41240006698879234,0.7742486899533007,14835.834105-0,-57.094965558242976,-100.22041747876514,374.7715637469916,-326.3324849245356,-74.66237512165732,-45.773255073021396,0.5384750387325852,-0.051116084714215686,0.841089637640026,,,,,,
14835.843823000001,17,0.9757587909698486,0.4134602851540313,0.7764848434142719,14835.843823000001-0,-56.36351964040203,-100.88287155668502,374.2615569963057,-326.3324849245356,-74.66237512165732,-45.773255073021396,0.5399379305682671,-0.052440992870055415,0.8400696241386543,,,,,,
14835.850083000001,17,0.9443630576133728,0.4129088561641396,0.7752486911540414,14835.850083000001-0,-56.74418287664123,-100.51314835570483,374.5288802084154,-326.3324849245356,-74.66237512165732,-45.773255073021396,0.5391766040957887,-0.05170154646809504,0.8406042705628736,,,,,,
14835.858078000001,17,0.9418219923973083,0.41291838284788407,0.7745565964502991,14835.858078000001-0,-56.74171057476585,-100.27040513300344,374.54215409541445,-326.3324849245356,-74.66237512165732,-45.773255073021396,0.5391815486995395,-0.05121606002269231,0.8406308183368716,,,,,,
14835.866846,18,1.0,0.4119415435781465,0.7715687572746164,14835.866846-0,-57.42156188157519,-99.33363701547557,375.03340398164437,-326.3324849245356,-74.66237512165732,-45.773255073021396,0.5378218460859209,-0.0493425237876364,0.8416133181093315,,,,,,
14835.874094,18,1.0,0.4106414766218595,0.7732766035521164,14835.874094-0,-58.29571782594128,-100.07478539786817,375.5466956619129,-326.3324849245356,-74.66237512165732,-45.773255073021396,0.5360735341971886,-0.05082482055242162,0.8426399014698687,,,,,,
14835.883443,18,1.0,0.41164512426505473,0.7753536519340651,14835.883443-0,-57.60104941097009,-100.69053631953662,375.0663229035226,-326.3324849245356,-74.66237512165732,-45.773255073021396,0.537462871027131,-0.05205632239575852,0.8416791559530878,,,,,,
14835.890638,18,1.0,0.4121677073188005,0.7765365134564305,14835.890638-0,-57.239287994732635,-101.04557668284465,374.8129763248693,-326.3324849245356,-74.66237512165732,-45.773255073021396,0.5381863938596059,-0.05276640312237462,0.8411724627957813,,,,,,
14835.898221000001,19,1.0,0.41335564736660724,0.7758296499861196,14835.898221000001-0,-56.438151157340386,-100.66603708775776,374.3229936185311,-326.3324849245356,-74.66237512165732,-45.773255073021396,0.5397886675343904,-0.052007323932200825,0.8401924973831049,,,,,,
14835.90651,19,1.0,0.41256455471054443,0.7755252489557164,14835.90651-0,-56.97600097510336,-100.64810692642575,374.669162264918,-326.3324849245356,-74.66237512165732,-45.773255073021396,0.5387129678988645,-0.05197146360953688,0.8408848346758786,,,,,,
14835.918087,19,1.0,0.4123347267425478,0.7758464466352787,14835.918087-0,-57.13001725551031,-100.78592013088391,374.75925472504207,-326.3324849245356,-74.66237512165732,-45.773255073021396,0.5384049353380506,-0.05224709001845315,0.8410650195961269,,,,,,
14835.926720000001,20,1.0,0.41204299404576117,0.7731195672840101,14835.926720000001-0,-57.343815277798114,-99.86515817333671,374.9522080595639,-326.3324849245356,-74.66237512165732,-45.773255073021396,0.537977339293475,-0.05040556610335882,0.8414509262651704,,,,,,
14835.934135000001,20,1.0,0.411662785892947,0.7722956284808901,14835.934135000001-0,-57.6067981193022,-99.61875970098615,375.13491082517567,-326.3324849245356,-74.66237512165732,-45.773255073021396,0.5374513736104668,-0.04991276915865771,0.8418163317963941,,,,,,
14835.944604,20,1.0,0.41097885118879607,0.7732344576944562,14835.944604-0,-58.06638264336887,-100.02283015456507,375.4038403243834,-326.3324849245356,-74.66237512165732,-45.773255073021396,0.5365322045623334,-0.05072091006581551,0.8423541907948096,,,,,,
14835.950214,20,1.0,0.41202458429564326,0.7737054319810265,14835.950214-0,-57.352943428212114,-100.07210868373434,374.9455960576735,-326.3324849245356,-74.66237512165732,-45.773255073021396,0.537959082992647,-0.05081946712415403,0.8414377022613898,,,,,,
14835.958071000001,20,0.9961493015289307,0.41299609111077595,0.776291597396154,14835.958071000001-0,-56.679023986616926,-100.86743612431042,374.4651365358958,-326.3324849245356,-74.66237512165732,-45.773255073021396,0.5393069218758374,-0.052410122005306224,0.8404767832178345,,,,,,
14835.966329,21,0.9549586772918701,0.41307608814454166,0.7770835081621659,14835.966329-0,-56.62020973497839,-101.13475359061027,374.4106353728988,-326.3324849245356,-74.66237512165732,-45.773255073021396,0.5394245503791144,-0.05294475693790585,0.8403677808918405,,,,,,
14835.97413,21,1.0,0.41260578472071163,0.7778285003822505,14835.97413-0,-56.93453423681761,-101.44743628114242,374.5924246201959,-326.3324849245356,-74.66237512165732,-45.773255073021396,0.538795901375436,-0.053570122318970244,0.8407313593864345,,,,,,
14835.983517,21,1.0,0.41102390572663416,0.7784969746510223,14835.983517-0,-58.00441994986194,-101.85844951168633,375.2498120916167,-326.3324849245356,-74.66237512165732,-45.773255073021396,0.5366561299493473,-0.05439214878005802,0.8420461343292761,,,,,,
14835.990515000001,21,1.0,0.41101146504185326,0.7761052298412183,14835.990515000001-0,-58.02727577018187,-101.02385311896344,375.3174563163847,-326.3324849245356,-74.66237512165732,-45.773255073021396,0.5366104183087075,-0.052722955994612214,0.8421814227788121,,,,,,
14836.002073000001,22,1.0,0.4101836974019397,0.774449634863462,14836.002073000001-0,-58.60051265963405,-100.53622224813515,375.7123734625454,-326.3324849245356,-74.66237512165732,-45.773255073021396,0.5354639445298032,-0.051747694252955584,0.8429712570711334,,,,,,
14836.011398,22,1.0,0.40989612390089025,0.7733789201040249,14836.011398-0,-58.8028143682114,-100.19273677234139,375.8617482248666,-326.3324849245356,-74.66237512165732,-45.773255073021396,0.5350593411126483,-0.051060723301368224,0.8432700065957759,,,,,,
14836.018112,22,1.0,0.40957579993866683,0.7724289241675867,14836.018112-0,-59.02683519913292,-99.89476665025637,376.0217378354149,-326.3324849245356,-74.66237512165732,-45.773255073021396,0.5346112994508053,-0.050464783057198065,0.8435899858168726,,,,,,
14836.026176000001,23,1.0,0.4097461179003693,0.7727781997417481,14836.026176000001-0,-58.90862629844007,-99.99859354921733,375.94057665807225,-326.3324849245356,-74.66237512165732,-45.773255073021396,0.534847717252191,-0.05067243685512003,0.8434276634621871,,,,,,
14836.034666000001,23,1.0,0.41026154725343905,0.7713955623514251,14836.034666000001-0,-58.56540783107913,-99.45716598204652,375.7549299526262,-326.3324849245356,-74.66237512165732,-45.773255073021396,0.5355341541869131,-0.04958958172077852,0.8430563700512951,,,,,,
14836.042454,23,1.0,0.40914276079590817,0.7691108591346565,14836.042454-0,-59.34171486647182,-98.7767581638885,376.28648623654095,-326.3324849245356,-74.66237512165732,-45.773255073021396,0.5339815401161275,-0.048228766084462325,0.8441194826191247,,,,,,
14836.050069,23,1.0,0.4090529134431464,0.7681787609294778,14836.050069-0,-59.408430214929055,-98.45875328925646,376.34672953264453,-326.3324849245356,-74.66237512165732,-45.773255073021396,0.5338481094192131,-0.04759275633519832,0.8442399692113318,,,,,,
14836.058262,24,0.9487549066543579,0.4098982670344853,0.7670971348352666,14836.058262-0,-58.837560405762204,-97.9872813876753,376.0115408885889,-326.3324849245356,-74.66237512165732,-45.773255073021396,0.5349898490375468,-0.04664981253203601,0.8435695919232206,,,,,,
14836.066215,24,1.0,0.41128518836399125,0.7656634703496423,14836.066215-0,-57.90059824051626,-97.33423932208078,375.45151721006187,-326.3324849245356,-74.66237512165732,-45.773255073021396,0.5368637733680387,-0.04534372840084697,0.8424495445661665,,,,,,
14836.074298000001,24,0.9549119472503662,0.41070733349131155,0.7653372309928717,14836.074298000001-0,-58.29580584510832,-97.28167085408111,375.70593317788297,-326.3324849245356,-74.66237512165732,-45.773255073021396,0.5360733581588546,-0.04523859146484765,0.8429583765018087,,,,,,
14836.086001000001,24,0.9997574090957642,0.41166172463796596,0.76432724973098,14836.086001000001-0,-57.65164514428844,-96.82446747517125,375.3199032631068,-326.3324849245356,-74.66237512165732,-45.773255073021396,0.5373616795604942,-0.04432418470702784,0.8421863166722564,,,,,,
14836.094686,25,0.9141287207603455,0.4114925009715571,0.7634309532047705,14836.094686-0,-57.76401821175915,-96.51505410521591,375.3630503252199,-326.357777788621,-74.66318855986518,-45.80186783458471,0.5371875191537238,-0.04370373109070133,0.8423298363196091,,,,,,
14836.102093000001,25,0.9958530068397522,0.41194715626719497,0.7656335864223186,14836.102093000001-0,-57.44309843887132,-97.23986548534293,375.11996444454996,-326.357777788621,-74.66318855986518,-45.80186783458471,0.5378293586994994,-0.04515335385095549,0.8418436645582693,,,,,,
14836.113451000001,25,0.9977928996086121,0.41135657345449983,0.7639392212951455,14836.113451000001-0,-57.85379215339199,-96.70819657996807,375.4102252009671,-326.357777788621,-74.66318855986518,-45.80186783458471,0.537007971270458,-0.04409001604020581,0.8424241860711037,,,,,,
14836.119085,25,0.9568222165107727,0.41067697414824805,0.7678529546382952,14836.119085-0,-58.29501720841387,-98.15600401921674,375.6129444488843,-326.357777788621,-74.66318855986518,-45.80186783458471,0.5361255211604142,-0.046985630918703204,0.8428296245669381,,,,,,
14836.127578000001,26,1.0,0.41183092041697844,0.7671304614059518,14836.127578000001-0,-57.51397197491518,-97.77759652004056,375.13605184033963,-326.357777788621,-74.66318855986518,-45.80186783458471,0.5376876116274117,-0.04622881592035068,0.8418758393498487,,,,,,
14836.136952,26,1.0,0.411734175910867,0.7672973573736703,14836.136952-0,-57.57881338042371,-97.8466087193857,375.1736627148336,-326.357777788621,-74.66318855986518,-45.80186783458471,0.5375579288163945,-0.046366840319041015,0.8419510610988366,,,,,,
14836.143856,26,1.0,0.4111815253348886,0.7661795667952044,14836.143856-0,-57.96079606433544,-97.51397990432505,375.43547801241584,-326.357777788621,-74.66318855986518,-45.80186783458471,0.5367939634485711,-0.04570158268891965,0.8424746916940011,,,,,,
14836.150343000001,26,1.0,0.41066888473776714,0.7671092383935526,14836.150343000001-0,-58.30466737772328,-97.89572829463665,375.63351166803307,-326.357777788621,-74.66318855986518,-45.80186783458471,0.5361062208217954,-0.046465079469543015,0.8428707590052356,,,,,,
14836.158704000001,27,0.8677323460578918,0.4109782752099417,0.7646548895777681,14836.158704000001-0,-58.107432339032144,-97.00018523657289,375.5564247688017,-326.357777788621,-74.66318855986518,-45.80186783458471,0.5365006908991776,-0.04467399335341551,0.8427165852067728,,,,,,
14836.170183,27,1.0,0.40983763315640287,0.7680406913676452,14836.170183-0,-58.8659713628783,-98.31271481258983,375.9668287315719,-326.357777788621,-74.66318855986518,-45.80186783458471,0.5349836128514853,-0.04729905250544931,0.8435373931323134,,,,,,
14836.178341,27,1.0,0.41099254281514713,0.7679052071995142,14836.178341-0,-58.07988845418156,-98.14018327692497,375.4769054418688,-326.357777788621,-74.66318855986518,-45.80186783458471,0.5365557786688789,-0.04695398943411949,0.842557546552907,,,,,,
